,book_table,can_order_via_zomato,cost_for_two,delivery_reviews,dining_reviews,discount,has_menu_available,rest_type,review_rating,dining_rating,delivery_rating
5653,0,1,600.0,622.0818811945326,7.0,0.0,1,Quick Bites,5.0,3.4,1.365971367493684
5654,0,0,300.0,215.0,71.0,0.0,1,Quick Bites,3.4,3.7,3.7
5655,0,1,700.0,2016.0,219.0,0.0,1,Quick Bites,4.0,3.2,3.0
5656,0,0,200.0,622.0818811945326,48.0,0.0,1,Quick Bites,4.6,3.6,1.365971367493684
5657,0,0,450.0,37.0,4.0,0.0,1,Quick Bites,5.0,2.5,3.4
5658,0,0,200.0,622.0818811945326,11.0,0.0,1,Quick Bites,4.2,2.8,1.365971367493684
5659,0,0,400.0,31.0,236.0,0.0,1,Bakery,4.2,3.7,3.9
5660,0,0,350.0,30.0,25.0,25.0,1,Quick Bites,5.0,3.8,3.2
5661,0,0,150.0,85.0,46.0,0.0,1,Bakery,3.8,3.3,3.4
5662,0,0,300.0,2648.0,82.0,0.0,1,Casual Dining,1.6,3.6,3.7
5663,0,0,700.0,622.0818811945326,7.0,0.0,1,Casual Dining,4.0,3.2,1.365971367493684
5664,0,0,350.0,622.0818811945326,17.0,0.0,1,Quick Bites,4.6,3.7,1.365971367493684
5665,0,0,200.0,323.0,42.0,0.0,1,Quick Bites,4.2,3.6,3.6
5666,0,0,450.0,622.0818811945326,10.0,0.0,1,Casual Dining,2.3333333333333335,2.7,1.365971367493684
5667,0,0,350.0,622.0818811945326,16.0,0.0,1,Quick Bites,4.4,3.4,1.365971367493684
5668,0,0,500.0,558.0,89.0,0.0,1,Casual Dining,3.6,3.3,3.0
5669,0,0,500.0,622.0818811945326,16.0,0.0,1,Quick Bites,2.875,2.4,1.365971367493684
5670,0,1,150.0,167.0,147.0128911057848,0.0,1,North Indian,2.8,3.2,1.365971367493684
5671,0,0,350.0,56.0,49.0,20.0,1,Dessert Parlor,3.0,3.7,3.8
5672,0,0,250.0,622.0818811945326,61.0,0.0,1,Quick Bites,4.2,3.7,1.365971367493684
5673,0,0,500.0,107.0,33.0,0.0,1,Casual Dining,4.4,3.6,3.5
5674,0,1,600.0,56.0,54.0,0.0,1,Café,3.4,3.3,3.1
5675,0,1,300.0,548.0,30.0,0.0,1,Quick Bites,2.6,2.8,2.9
5676,0,0,500.0,622.0818811945326,21.0,0.0,1,Quick Bites,5.0,3.8,1.365971367493684
5677,0,0,400.0,904.0,113.0,0.0,1,Dessert Parlor,2.4,3.4,3.4
5678,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Street Food,4.8,2.8154434151713414,1.365971367493684
5679,0,0,550.0,39.0,23.0,0.0,1,Quick Bites,2.1,2.9,3.6
5680,1,1,500.0,622.0818811945326,10.0,0.0,1,Casual Dining,3.2,2.6,1.365971367493684
5681,0,0,300.0,780.0,15.0,0.0,1,Quick Bites,2.4,3.4,3.8
5682,0,0,650.0,622.0818811945326,10.0,0.0,1,Quick Bites,3.0,3.0,1.365971367493684
5683,0,0,600.0,622.0818811945326,10.0,0.0,1,Casual Dining,3.75,3.3,1.365971367493684
5684,0,0,450.0,431.0,30.0,30.0,1,Quick Bites,3.4,3.4,3.4
5685,0,1,1500.0,622.0818811945326,117.0,15.0,1,Casual Dining,4.2,3.8,1.365971367493684
5686,0,0,200.0,657.0,121.0,0.0,1,Dessert Parlor,4.6,3.8,3.8
5687,0,0,350.0,622.0818811945326,167.0,0.0,1,Quick Bites,4.2,3.7,1.365971367493684
5688,0,0,250.0,622.0818811945326,10.0,10.0,1,Quick Bites,5.0,3.5,1.365971367493684
5689,0,0,400.0,81.0,42.0,0.0,1,Quick Bites,3.8,3.7,3.9
5690,0,0,700.0,622.0818811945326,6.0,0.0,1,Casual Dining,4.5,3.1,1.365971367493684
5691,0,0,400.0,622.0818811945326,46.0,0.0,1,Bakery,4.6,3.6,1.365971367493684
5692,0,0,450.0,23.0,27.0,0.0,1,Quick Bites,3.4,3.1,3.4
5693,1,1,1500.0,622.0818811945326,80.0,0.0,1,Casual Dining,4.4,3.7,1.365971367493684
5694,0,0,600.0,622.0818811945326,17.0,0.0,1,Quick Bites,4.4,3.7,1.365971367493684
5695,0,0,100.0,622.0818811945326,7.0,0.0,1,Quick Bites,4.2,3.3,1.365971367493684
5696,0,0,650.0,622.0818811945326,75.0,0.0,1,Casual Dining,3.8,2.9,1.365971367493684
5697,0,0,450.0,47.0,12.0,0.0,1,Quick Bites,5.0,3.3,3.6
5698,0,0,450.0,622.0818811945326,9.0,0.0,1,Bakery,5.0,3.7,1.365971367493684
5699,0,0,1000.0,622.0818811945326,18.0,0.0,1,Casual Dining,4.2,3.4,1.365971367493684
5700,0,0,250.0,94.0,19.0,0.0,1,Quick Bites,3.2,3.1,2.6
5701,0,0,650.0,622.0818811945326,17.0,0.0,1,Quick Bites,4.6,3.4,1.365971367493684
5702,0,0,800.0,622.0818811945326,326.0,0.0,1,Casual Dining,4.2,4.1,1.365971367493684
5703,0,0,450.0,622.0818811945326,28.0,0.0,1,Quick Bites,3.0,2.9,1.365971367493684
5704,0,1,350.0,336.0,50.0,0.0,1,Quick Bites,4.2,3.1,3.7
5705,0,0,500.0,622.0818811945326,4.0,0.0,1,Quick Bites,5.0,2.5,1.365971367493684
5706,0,1,450.0,30.0,26.0,0.0,1,Quick Bites,5.0,3.7,3.0
5707,0,0,150.0,113.0,16.0,40.0,1,Quick Bites,4.6,3.6,3.9
5708,0,0,200.0,61.0,9.0,0.0,1,Quick Bites,1.8,3.0,2.9
5709,0,0,700.0,50.0,100.0,0.0,1,Casual Dining,4.0,3.6,3.6
5710,0,0,250.0,622.0818811945326,10.0,0.0,1,Sweet Shop,4.6,3.3,1.365971367493684
5711,0,0,500.0,622.0818811945326,78.0,0.0,1,Quick Bites,3.6,2.8,1.365971367493684
5712,0,0,300.0,622.0818811945326,7.0,0.0,1,Quick Bites,5.0,3.2,1.365971367493684
5713,1,1,900.0,156.0,58.0,0.0,1,Casual Dining,3.6,2.9,3.7
5714,0,0,250.0,508.0,58.0,0.0,1,Quick Bites,3.8,3.5,3.0
5715,0,0,700.0,1702.0,260.0,0.0,1,Quick Bites,3.4,4.0,3.6
5716,0,0,700.0,3600.0,238.0,0.0,1,Casual Dining,3.8,2.9,3.0
5717,0,0,350.0,622.0818811945326,34.0,0.0,1,Quick Bites,3.8,3.3,1.365971367493684
5718,0,1,600.0,622.0818811945326,73.0,0.0,1,Quick Bites,4.8,3.7,1.365971367493684
5719,0,0,2000.0,622.0818811945326,130.0,0.0,1,Casual Dining,4.8,3.9,1.365971367493684
5720,0,1,350.0,116.0,59.0,0.0,1,Bakery,3.8,3.7,4.4
5721,0,0,350.0,540.0,64.0,0.0,1,Quick Bites,3.0,3.6,3.3
5722,0,1,250.0,139.0,8.0,0.0,1,Quick Bites,3.5,2.8,3.8
5723,0,0,650.0,1064.0,997.0,0.0,1,Café,4.4,4.1,3.4
5724,0,0,300.0,622.0818811945326,5.0,0.0,0,Quick Bites,5.0,3.9,1.365971367493684
5725,0,0,400.0,90.0,152.0,0.0,1,Quick Bites,4.5,3.9,3.9
5726,0,1,450.0,111.0,11.0,0.0,1,Quick Bites,3.2,3.0,4.0
5727,0,0,350.0,1441.0,103.0,0.0,1,Dessert Parlor,4.2,3.8,3.9
5728,0,0,200.0,622.0818811945326,10.0,0.0,1,Quick Bites,4.6,3.6,1.365971367493684
5729,0,0,600.0,2062.0,333.0,0.0,1,Casual Dining,1.2,3.4,2.4
5730,0,0,700.0,622.0818811945326,10.0,0.0,1,Casual Dining,4.0,3.3,1.365971367493684
5731,0,0,300.0,622.0818811945326,27.0,0.0,1,Quick Bites,2.8,2.7,1.365971367493684
5732,0,0,200.0,622.0818811945326,86.0,0.0,1,Quick Bites,4.0,3.1,1.365971367493684
5733,0,0,250.0,197.0,17.0,0.0,1,Quick Bites,3.8,3.4,4.0
5734,0,0,500.0,622.0818811945326,17.0,0.0,1,Quick Bites,4.1,3.4,1.365971367493684
5735,0,0,650.0,93.0,43.0,0.0,1,Casual Dining,4.0,3.6,3.9
5736,0,0,500.0,431.0,68.0,0.0,1,Quick Bites,2.6,3.1,3.2
5737,0,0,150.0,622.0818811945326,11.0,0.0,1,Quick Bites,5.0,3.6,1.365971367493684
5738,0,0,600.0,622.0818811945326,7.0,0.0,1,Casual Dining,4.0,3.3,1.365971367493684
5739,0,0,500.0,622.0818811945326,9.0,0.0,1,Quick Bites,3.2,2.6,1.365971367493684
5740,0,0,400.0,622.0818811945326,103.0,0.0,1,Mughlai,4.6,3.2,1.365971367493684
5741,0,0,1200.0,301.0,166.0,0.0,1,Casual Dining,3.6,3.8,3.5
5742,0,0,300.0,55.0,16.0,0.0,1,Quick Bites,4.75,3.6,3.9
5743,0,0,600.0,41.0,27.0,0.0,1,Quick Bites,5.0,3.6,3.2
5744,0,0,400.0,622.0818811945326,7.0,0.0,1,Quick Bites,3.528452743408694,3.6,1.365971367493684
5745,0,0,700.0,622.0818811945326,61.0,0.0,1,Casual Dining,4.2,3.8,1.365971367493684
5746,0,0,400.0,127.0,28.0,0.0,1,Quick Bites,4.2,3.1,3.4
5747,0,0,450.0,622.0818811945326,65.0,0.0,1,Quick Bites,4.2,2.9,1.365971367493684
5748,0,0,350.0,25.0,39.0,0.0,1,Bakery,4.4,3.6,3.9
5749,0,1,600.0,1338.0,284.0,0.0,1,Quick Bites,3.8,4.0,3.7
5750,0,0,250.0,622.0818811945326,12.0,0.0,1,Quick Bites,3.6,3.2,1.365971367493684
5751,0,0,750.0,248.0,43.0,0.0,1,Casual Dining,4.0,3.6,3.7
5752,0,0,400.0,826.0,62.0,0.0,1,Quick Bites,1.6,3.0,3.2
5753,0,0,550.0,622.0818811945326,49.0,0.0,1,Casual Dining,3.0,2.9,1.365971367493684
5754,0,0,600.0,622.0818811945326,24.0,0.0,1,Casual Dining,3.2,3.3,1.365971367493684
5755,0,0,600.0,622.0818811945326,5.0,0.0,1,Casual Dining,1.0,2.7,1.365971367493684
5756,0,0,500.0,622.0818811945326,63.0,0.0,1,Casual Dining,4.6,3.8,1.365971367493684
5757,0,0,250.0,622.0818811945326,10.0,0.0,1,Quick Bites,3.8,2.3,1.365971367493684
5758,0,1,250.0,511.0,14.0,10.0,1,Quick Bites,4.25,3.5,3.3
5759,0,0,400.0,666.0,167.0,0.0,1,Quick Bites,1.75,3.4,3.1
5760,0,0,700.0,130.0,116.0,0.0,1,Casual Dining,3.4,3.4,3.6
5761,0,0,500.0,622.0818811945326,97.0,0.0,1,Quick Bites,4.2,3.0,1.365971367493684
5762,0,0,500.0,144.0,73.0,0.0,1,Quick Bites,3.8,3.8,3.1
5763,0,0,300.0,124.0,60.0,0.0,1,Quick Bites,4.0,3.7,3.1
5764,0,0,600.0,86.0,37.0,0.0,1,Quick Bites,3.2,3.3,2.5
5765,0,0,550.0,622.0818811945326,92.0,0.0,1,Casual Dining,3.25,3.2,1.365971367493684
5766,0,0,900.0,622.0818811945326,4.0,0.0,1,Casual Dining,5.0,2.7,1.365971367493684
5767,0,0,500.0,1022.0,80.0,0.0,1,Casual Dining,3.6,2.8,3.6
5768,0,0,800.0,680.0,89.0,0.0,1,Casual Dining,4.2,3.5,3.6
5769,0,0,400.0,418.0,61.0,0.0,1,Casual Dining,2.8,3.3,3.5
5770,0,0,400.0,622.0818811945326,78.0,0.0,1,Casual Dining,3.8,3.4,1.365971367493684
5771,0,0,500.0,40.0,50.0,0.0,1,Quick Bites,3.6,3.2,3.3
5772,0,0,200.0,622.0818811945326,7.0,0.0,0,Dessert Parlor,5.0,3.8,1.365971367493684
5773,0,0,600.0,465.0,53.0,0.0,1,Quick Bites,2.6,3.3,2.3
5774,0,0,800.0,622.0818811945326,74.0,0.0,1,Casual Dining,2.2,3.1,1.365971367493684
5775,0,0,500.0,622.0818811945326,74.0,0.0,1,Quick Bites,3.6,3.6,1.365971367493684
5776,0,0,700.0,46.0,166.0,0.0,1,Casual Dining,3.8,3.1,3.9
5777,0,0,600.0,58.0,105.0,0.0,1,Casual Dining,3.8,3.7,3.8
5778,0,0,400.0,206.0,57.0,0.0,1,Quick Bites,5.0,3.6,3.9
5779,0,0,500.0,622.0818811945326,31.0,0.0,1,Quick Bites,3.6,3.1,1.365971367493684
5780,0,0,1200.0,70.0,1768.0,0.0,1,Casual Dining,5.0,4.2,3.7
5781,0,0,550.0,173.0,53.0,0.0,1,Quick Bites,4.4,3.6,3.2
5782,0,0,400.0,481.0,32.0,0.0,1,Quick Bites,4.75,3.8,3.8
5783,0,0,600.0,544.0,117.0,0.0,1,Quick Bites,3.2,3.3,3.2
5784,0,0,100.0,622.0818811945326,8.0,0.0,1,Quick Bites,3.4,3.1,1.365971367493684
5785,0,0,500.0,622.0818811945326,53.0,0.0,1,Bakery,4.8,3.7,1.365971367493684
5786,0,0,250.0,309.0,21.0,0.0,1,Beverage Shop,3.2,3.0,3.3
5787,0,0,1000.0,622.0818811945326,14.0,0.0,0,Lounge,4.8,3.7,1.365971367493684
5788,0,0,600.0,141.0,59.0,0.0,1,Casual Dining,3.8,3.6,3.8
5789,0,0,600.0,622.0818811945326,17.0,0.0,1,Casual Dining,4.4,3.3,1.365971367493684
5790,0,0,300.0,451.0,36.0,0.0,1,Quick Bites,3.2,2.7,3.4
5791,0,0,500.0,622.0818811945326,5.0,0.0,1,Quick Bites,4.0,3.1,1.365971367493684
5792,0,0,300.0,622.0818811945326,6.0,0.0,1,Quick Bites,4.8,3.2,1.365971367493684
5793,0,0,500.0,622.0818811945326,9.0,0.0,1,Casual Dining,3.528452743408694,3.1,1.365971367493684
5794,0,0,500.0,622.0818811945326,46.0,0.0,1,Casual Dining,3.6,3.5,1.365971367493684
5795,0,0,550.0,622.0818811945326,25.0,0.0,1,Casual Dining,3.2,3.1,1.365971367493684
5796,0,0,500.0,101.0,43.0,0.0,1,Quick Bites,4.2,3.0,3.9
5797,0,0,550.0,388.0,176.0,0.0,1,Casual Dining,4.0,3.5,3.9
5798,0,0,500.0,90.0,22.0,0.0,1,Quick Bites,3.8,3.4,4.0
5799,0,0,800.0,1182.0,149.0,0.0,1,Quick Bites,5.0,3.5,3.5
5800,0,0,400.0,844.0,44.0,0.0,1,Quick Bites,3.4,3.3,3.4
5801,0,1,400.0,597.0,159.0,10.0,1,Quick Bites,4.4,3.9,3.8
5802,0,0,800.0,622.0818811945326,93.0,0.0,1,Casual Dining,3.2,2.9,1.365971367493684
5803,0,0,550.0,622.0818811945326,13.0,0.0,1,Casual Dining,4.3,3.5,1.365971367493684
5804,0,1,200.0,622.0818811945326,8.0,0.0,1,Quick Bites,5.0,3.3,1.365971367493684
5805,0,0,300.0,622.0818811945326,5.0,0.0,1,Quick Bites,5.0,3.4,1.365971367493684
5806,0,1,400.0,42.0,31.0,10.0,1,Quick Bites,4.0,3.3,3.9
5807,0,0,500.0,622.0818811945326,12.0,0.0,1,Casual Dining,2.1,2.6,1.365971367493684
5808,0,0,400.0,156.0,33.0,0.0,1,Quick Bites,2.0,2.5,2.1
5809,0,0,300.0,622.0818811945326,11.0,0.0,1,Quick Bites,4.4,3.2,1.365971367493684
5810,0,0,250.0,164.0,22.0,0.0,1,Café,3.0,2.9,3.6
5811,0,0,300.0,622.0818811945326,24.0,0.0,1,Dessert Parlor,3.1,3.6,1.365971367493684
5812,0,0,200.0,136.0,25.0,0.0,1,Quick Bites,4.0,3.5,3.8
5813,0,0,550.0,571.0,135.0,0.0,1,Quick Bites,4.6,3.7,3.6
5814,0,0,350.0,622.0818811945326,11.0,0.0,1,Quick Bites,4.4,3.0,1.365971367493684
5815,0,0,650.0,437.0,89.0,0.0,1,Casual Dining,2.0,2.7,3.4
5816,0,0,600.0,622.0818811945326,145.0,0.0,1,Casual Dining,2.8,3.9,1.365971367493684
5817,0,0,100.0,297.0,21.0,0.0,1,Quick Bites,4.6,3.4,3.7
5818,1,1,800.0,1593.0,610.0,0.0,1,Casual Dining,3.6,4.2,3.6
5819,0,0,500.0,33.0,6.0,0.0,1,Quick Bites,2.8333333333333335,2.3,3.2
5820,0,0,500.0,622.0818811945326,49.0,0.0,1,Quick Bites,4.2,2.8,1.365971367493684
5821,0,0,350.0,905.0,117.0,0.0,1,Quick Bites,4.8,3.2,4.0
5822,0,0,600.0,622.0818811945326,19.0,0.0,1,Casual Dining,3.8,3.3,1.365971367493684
5823,0,1,350.0,211.0,287.0,0.0,1,Fast Food,5.0,4.0,3.3
5824,0,0,700.0,486.0,409.0,0.0,1,Dhaba,2.0,3.2,3.4
5825,0,0,350.0,622.0818811945326,44.0,0.0,1,Food Court,4.2,3.3,1.365971367493684
5826,0,0,350.0,622.0818811945326,20.0,0.0,1,Quick Bites,3.6,3.5,1.365971367493684
5827,0,0,200.0,120.0,147.0128911057848,0.0,1,Kebab,4.6,3.8,1.365971367493684
5828,0,0,500.0,622.0818811945326,6.0,0.0,1,Quick Bites,4.8,3.4,1.365971367493684
5829,0,0,300.0,622.0818811945326,15.0,0.0,1,Quick Bites,4.8,3.4,1.365971367493684
5830,1,1,3500.0,622.0818811945326,53.0,0.0,1,Bar,4.8,3.7,1.365971367493684
5831,0,0,200.0,622.0818811945326,6.0,0.0,0,Beverage Shop,4.75,3.8,1.365971367493684
5832,0,0,300.0,585.0,111.0,0.0,1,Dessert Parlor,4.0,3.8,4.2
5833,0,0,900.0,622.0818811945326,29.0,0.0,1,Casual Dining,4.3,3.5,1.365971367493684
5834,0,0,500.0,242.0,87.0,0.0,1,Quick Bites,2.0,3.7,3.1
5835,0,0,350.0,622.0818811945326,18.0,0.0,1,Quick Bites,2.8,2.9,1.365971367493684
5836,0,0,500.0,622.0818811945326,16.0,0.0,1,Café,4.4,3.3,1.365971367493684
5837,0,0,600.0,622.0818811945326,65.0,0.0,1,Café,5.0,3.8,1.365971367493684
5838,0,0,300.0,622.0818811945326,4.0,0.0,1,Dessert Parlor,5.0,2.8,1.365971367493684
5839,0,1,300.0,162.0,10.0,50.0,1,Quick Bites,2.25,3.2,3.6
5840,0,0,400.0,622.0818811945326,6.0,0.0,1,Quick Bites,4.25,3.1,1.365971367493684
5841,0,0,250.0,258.0,21.0,0.0,1,Quick Bites,3.4,3.3,3.9
5842,0,0,450.0,34.0,18.0,0.0,1,Quick Bites,4.2,3.4,3.8
5843,0,0,800.0,622.0818811945326,27.0,0.0,1,Quick Bites,4.0,3.4,1.365971367493684
5844,0,1,250.0,622.0818811945326,6.0,0.0,1,Quick Bites,5.0,3.7,1.365971367493684
5845,0,0,500.0,622.0818811945326,5.0,30.0,1,Quick Bites,3.6,2.6,1.365971367493684
5846,0,0,400.0,106.0,42.0,20.0,1,Quick Bites,4.2,3.6,3.3
5847,0,0,500.0,534.0,30.0,0.0,1,Casual Dining,3.6,2.7,3.0
5848,0,0,750.0,197.0,93.0,0.0,1,Casual Dining,2.8,3.2,4.0
5849,0,0,600.0,50.0,8.0,10.0,1,Casual Dining,4.5,3.5,3.1
5850,0,0,100.0,622.0818811945326,5.0,0.0,1,Quick Bites,4.25,3.5,1.365971367493684
5851,0,1,500.0,64.0,37.0,0.0,1,Quick Bites,5.0,3.7,3.9
5852,0,0,500.0,1389.0,151.0,0.0,1,Quick Bites,3.8,3.8,3.6
5853,0,0,400.0,622.0818811945326,9.0,0.0,1,Quick Bites,4.2,3.2,1.365971367493684
5854,0,0,500.0,1132.0,76.0,0.0,1,Casual Dining,3.8,3.0,3.3
5855,0,0,400.0,89.0,24.0,0.0,1,Quick Bites,4.6,3.4,3.9
5856,0,0,600.0,146.0,43.0,0.0,1,Casual Dining,3.8,3.5,4.1
5857,0,0,250.0,622.0818811945326,9.0,0.0,1,Quick Bites,5.0,3.5,1.365971367493684
5858,0,0,700.0,901.0,113.0,0.0,1,Casual Dining,4.2,3.5,3.7
5859,0,0,500.0,133.0,32.0,0.0,1,Quick Bites,4.6,3.7,2.9
5860,0,0,550.0,112.0,27.0,0.0,1,Casual Dining,3.6,3.1,3.5
5861,0,0,700.0,622.0818811945326,18.0,0.0,1,Casual Dining,4.2,3.0,1.365971367493684
5862,0,0,800.0,192.0,23.0,0.0,1,Casual Dining,5.0,3.4,2.7
5863,0,0,300.0,622.0818811945326,4.0,0.0,1,Quick Bites,4.5,2.6,1.365971367493684
5864,0,0,700.0,622.0818811945326,54.0,0.0,1,Casual Dining,3.0,3.1,1.365971367493684
5865,0,0,600.0,170.0,40.0,0.0,1,Casual Dining,3.0,3.1,3.4
5866,0,0,200.0,110.0,61.0,0.0,1,Beverage Shop,5.0,3.8,3.8
5867,0,0,600.0,622.0818811945326,31.0,0.0,1,Casual Dining,3.6,3.0,1.365971367493684
5868,1,1,500.0,218.0,248.0,0.0,1,Café,3.6,4.0,3.5
5869,0,0,500.0,622.0818811945326,40.0,0.0,1,Casual Dining,4.2,3.4,1.365971367493684
5870,0,0,400.0,338.0,137.0,0.0,1,Dessert Parlor,3.8,4.0,4.4
5871,0,0,300.0,565.0,143.0,0.0,1,Quick Bites,4.0,3.7,3.4
5872,1,1,1800.0,622.0818811945326,242.0,0.0,1,Bar,4.8,4.1,1.365971367493684
5873,0,0,400.0,622.0818811945326,71.0,0.0,1,Casual Dining,3.0,3.3,1.365971367493684
5874,0,0,900.0,622.0818811945326,8.0,0.0,1,Casual Dining,4.25,3.5,1.365971367493684
5875,0,0,550.0,622.0818811945326,72.0,0.0,1,Quick Bites,3.8,3.7,1.365971367493684
5876,0,0,450.0,82.0,12.0,0.0,1,Quick Bites,4.2,3.1,3.0
5877,0,0,850.0,622.0818811945326,49.0,0.0,1,Quick Bites,3.0,3.3,1.365971367493684
5878,0,0,500.0,622.0818811945326,9.0,0.0,1,Casual Dining,3.0,2.6,1.365971367493684
5879,0,0,500.0,622.0818811945326,76.0,0.0,1,Casual Dining,4.2,3.1,1.365971367493684
5880,0,0,300.0,1018.0,144.0,0.0,1,Quick Bites,4.6,3.3,3.1
5881,0,0,850.0,39.0,73.0,0.0,1,Food Court,2.8,2.8,3.2
5882,0,0,300.0,39.0,27.0,0.0,1,Bakery,3.75,3.2,3.9
5883,0,0,150.0,3649.0,214.0,0.0,1,Quick Bites,1.0,3.2,3.4
5884,0,0,400.0,622.0818811945326,68.0,0.0,1,Casual Dining,4.0,3.6,1.365971367493684
5885,0,0,550.0,1006.0,88.0,25.0,1,Quick Bites,2.4,2.4,3.5
5886,0,1,700.0,70.0,61.0,0.0,1,Casual Dining,4.6,3.7,3.0
5887,0,0,200.0,622.0818811945326,78.0,0.0,1,Quick Bites,4.0,3.1,1.365971367493684
5888,0,0,250.0,196.0,20.0,0.0,1,Quick Bites,3.8,3.0,3.6
5889,1,1,800.0,1853.0,377.0,0.0,1,Casual Dining,2.0,3.3,3.8
5890,0,0,750.0,45.0,11.0,0.0,1,Quick Bites,5.0,3.5,3.9
5891,0,0,300.0,622.0818811945326,34.0,0.0,1,Quick Bites,4.8,3.7,1.365971367493684
5892,0,0,700.0,873.0,192.0,0.0,1,Casual Dining,4.2,3.2,3.8
5893,0,0,300.0,622.0818811945326,34.0,0.0,1,Bakery,5.0,3.6,1.365971367493684
5894,0,1,300.0,106.0,22.0,0.0,1,Beverage Shop,4.4,3.4,3.9
5895,0,0,500.0,54.0,43.0,0.0,1,Casual Dining,2.2,3.0,3.1
5896,0,0,450.0,240.0,32.0,0.0,1,Quick Bites,3.8,2.8,2.8
5897,0,0,400.0,343.0,87.0,0.0,1,Quick Bites,5.0,3.6,4.2
5898,0,0,1600.0,622.0818811945326,101.0,0.0,1,Casual Dining,4.0,3.8,1.365971367493684
5899,0,0,300.0,622.0818811945326,9.0,0.0,1,Quick Bites,5.0,3.3,1.365971367493684
5900,0,0,550.0,622.0818811945326,69.0,0.0,1,Quick Bites,3.8,3.4,1.365971367493684
5901,0,0,200.0,123.0,26.0,0.0,1,Quick Bites,4.0,3.3,2.5
5902,0,0,250.0,622.0818811945326,11.0,0.0,1,Quick Bites,4.6,3.3,1.365971367493684
5903,0,0,400.0,622.0818811945326,75.0,0.0,1,Quick Bites,4.8,3.6,1.365971367493684
5904,0,0,200.0,146.0,23.0,25.0,1,Quick Bites,3.4,2.9,3.9
5905,0,0,600.0,62.0,165.0,0.0,1,Casual Dining,4.0,3.9,3.8
5906,0,0,300.0,72.0,53.0,0.0,1,Quick Bites,4.2,3.7,3.6
5907,0,0,300.0,622.0818811945326,7.0,0.0,1,Quick Bites,4.0,2.8,1.365971367493684
5908,0,0,200.0,71.0,16.0,0.0,1,Quick Bites,4.4,3.6,3.4
5909,0,0,600.0,622.0818811945326,27.0,0.0,1,Casual Dining,3.4,3.0,1.365971367493684
5910,0,0,450.0,622.0818811945326,12.0,0.0,1,Quick Bites,4.333333333333333,3.4,1.365971367493684
5911,0,0,100.0,33.0,5.0,20.0,1,Quick Bites,4.6,3.2,3.9
5912,0,0,1800.0,622.0818811945326,418.0,0.0,1,Bar,3.8,3.2,1.365971367493684
5913,0,0,350.0,622.0818811945326,32.0,0.0,1,Quick Bites,3.4,2.8,1.365971367493684
5914,0,1,1500.0,115.0,482.0,0.0,1,Casual Dining,2.8,4.0,3.4
5915,0,0,500.0,957.0,125.0,0.0,1,Dhaba,2.4,2.6,2.7
5916,0,0,550.0,98.0,19.0,0.0,1,Casual Dining,3.0,3.4,3.3
5917,0,0,300.0,252.0,80.0,0.0,1,Quick Bites,4.6,3.7,3.3
5918,0,0,400.0,226.0,32.0,0.0,1,Quick Bites,2.2,2.9,3.2
5919,0,0,300.0,622.0818811945326,64.0,0.0,1,Casual Dining,3.4,3.0,1.365971367493684
5920,0,0,600.0,622.0818811945326,37.0,0.0,1,Casual Dining,3.2,3.1,1.365971367493684
5921,0,0,400.0,622.0818811945326,30.0,0.0,1,Casual Dining,2.6,3.2,1.365971367493684
5922,0,0,450.0,622.0818811945326,56.0,0.0,1,Quick Bites,3.6,3.4,1.365971367493684
5923,0,0,350.0,31.0,53.0,0.0,1,Beverage Shop,4.2,3.7,3.3
5924,0,0,500.0,206.0,34.0,0.0,1,Casual Dining,3.2,3.0,3.7
5925,0,1,450.0,69.0,28.0,0.0,1,Casual Dining,4.2,3.5,3.9
5926,0,0,1400.0,622.0818811945326,285.0,0.0,1,Casual Dining,3.6,3.4,1.365971367493684
5927,0,0,300.0,622.0818811945326,126.0,0.0,1,Quick Bites,4.0,3.9,1.365971367493684
5928,0,0,1100.0,622.0818811945326,290.0,0.0,1,Casual Dining,3.8,3.4,1.365971367493684
5929,0,1,400.0,98.0,76.0,40.0,1,Quick Bites,5.0,3.4,3.3
5930,0,0,600.0,269.0,130.0,0.0,1,Quick Bites,4.6,3.6,3.4
5931,0,0,600.0,287.0,66.0,0.0,1,Casual Dining,4.4,3.4,4.0
5932,0,0,450.0,359.0,78.0,0.0,1,Quick Bites,3.2,2.9,3.9
5933,0,0,600.0,166.0,112.0,0.0,1,Quick Bites,3.4,2.9,3.5
5934,0,0,300.0,63.0,92.0,0.0,1,Quick Bites,4.8,2.8,3.8
5935,0,0,300.0,622.0818811945326,6.0,0.0,1,Sweet Shop,1.75,3.3,1.365971367493684
5936,0,0,400.0,622.0818811945326,76.0,0.0,1,Quick Bites,5.0,3.8,1.365971367493684
5937,0,0,550.0,540.0,123.0,0.0,1,Quick Bites,3.8,3.6,3.4
5938,0,0,250.0,84.0,18.0,0.0,1,Quick Bites,4.2,3.0,2.9
5939,0,0,250.0,622.0818811945326,94.0,0.0,1,Dessert Parlor,4.8,3.9,1.365971367493684
5940,0,0,500.0,622.0818811945326,16.0,0.0,1,Casual Dining,3.2,3.1,1.365971367493684
5941,0,0,200.0,622.0818811945326,18.0,0.0,1,Sweet Shop,3.6,3.3,1.365971367493684
5942,0,0,500.0,622.0818811945326,26.0,0.0,1,Casual Dining,2.8,2.8,1.365971367493684
